meta-date,complaint-title,complaint-title href,readmore
"31 Jan, 8:25",sarang tawon yang meresahkan,https://www.lapor.go.id/laporan/detil/sarang-tawon-yang-meresahkan-202501311525581738311958706,"laporan permohonan evakuasi Sarang Tawon Dari warga di Jalan KH. Abdul Rohman, RT/RW 002/003 Ds. Banjarworo Kec. Bangilan Kab. Tuban. Yang berada di pohon asam belakang rumah dengan diameter  30 CM. Sarang Tawon menyebabkan Keresahan Bagi Pemilik Rumah dan Warga sekitar."
"31 Jan, 8:14",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202501311514301738311270630,Laporan dari warga Penambangan Kecamatan Semanding bahwa ada ular yang masuk ke dalam rumahnya
"31 Jan, 8:12",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202501311512251738311145445,"Laporan permohonan evakuasi ular Pyton Dari warga di Desa Bejagung Kecamatan Semanding  yang berada di samping rumahnya  Dengan Panjang +/- 1,5  m."
"31 Jan, 8:03",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202501311503501738310630925,Laporan adanya ular di salah satu rumah warga di Desa Wotsogo Kecamatan Jatirogo
"31 Jan, 8:02",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202501311502021738310522784,Laporan Adanya ular sawo kembang yg berada di kandang ayam milik warga di Desa Parangbatu Kecamatan Parengan
"31 Jan, 7:59",evakuasi ular cobra,https://www.lapor.go.id/laporan/detil/evakuasi-ular-cobra-202501311459531738310393759,Laporan permohonan evakuasi Ular Cobra yang berada didalam rumah yang  menyebabkan Keresahan Bagi Keluarga dan Warga sekitar di Desa Rengel Kecamatan Rengel
"31 Jan, 7:57",evakuasi tawon,https://www.lapor.go.id/laporan/detil/evakuasi-tawon-202501311457481738310268307,Laporan permohonan evakuasi Sarang Tawon Dari warga di Kelurahan Perbon Kecamatan Tuban  yang berada di atap rumah  dan berdiameter  30 CM. Sarang Tawon menyebabkan Keresahan Bagi Pemilik Rumah dan Warga sekitar.
"31 Jan, 7:51",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202501311451221738309882498,"Laporan permohonan evakuasi ular Pyton Dari warga di Kelurahan Perbon Kecamatan Tuban yang berada di kandang bebek samping rumahnya  Dengan Panjang +/- 3,5  m."
"31 Jan, 7:44",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202501311444351738309475041,Laporan permohonan evakuasi Ular pyton yang berada dibelakang rumah yang  menyebabkan Keresahan Bagi Keluarga dan Warga sekitar di Desa Ngawun Kecamatan Parengan
"31 Jan, 7:42",sarang tawon di sekolah,https://www.lapor.go.id/laporan/detil/sarang-tawon-di-sekolah-202501311442151738309335977,"Laporan permohonan evakuasi Sarang Tawon Berdiameter 60cm  dari  salah satu guru yang berada di pohon nangka belakang RA Muslimat NU 04 Santren Jalan Raya Bangilan No. 12 Desa Banjarworo Kecamatan Bangilan Kabupaten Tuban, Sarang Tawon menyebabkan Keresahan Bagi Guru, murid dan Warga sekitar."
"31 Jan, 7:38",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202501311438461738309126428,Pelapor yang datang langsung ke pos singgahan melaporkan adanya ular di salah satu rumah warga di Desa Mulyoagung Kecamatan Singgahan
"31 Jan, 7:36",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202501311436021738308962005,Laporan evakuasi ular di Mondokan Kecamatan Tuban yang meresahkan warga
"31 Jan, 7:34",saran tawon,https://www.lapor.go.id/laporan/detil/saran-tawon-202501311434311738308871477,Laporan bahwa ada sarang tawon affinis di atap rumah warga di Desa Borehbangle Kecamatan Merakurak dan meminta bantuan Satpol PP dan Damkar Tuban untuk evakuasi
"31 Jan, 7:32",Evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202501311432071738308727782,Laporan dari salah satu guru bahwa ada Ular Koros / ular kayu yang berada halaman SDN SIDOMULYO Kecamatan Jatirogo
"13 Jan, 9:45",Botol minuman beralkohol di Tuban Abipraya,https://www.lapor.go.id/laporan/detil/botol-minuman-beralkohol-di-tuban-abipraya-202501130945101736736310880,"Mau melapor ada bekas botol minuman beralkohol di sekitar Tuban Abipraya, tolong untuk menjaga keamanan, mungkin bisa ditindaklanjuti sesuai dengan kebijakan karena dampaknya negative bagi masyarakat. Tidak elok kalau sudah disediakan fasum yang sudah bagus tapi dipakai seperti ini. Terima kasih"
"31 Des 2024, 09:43",evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202412310943361735613016385,Mohon bantuan evakuasi sarang tawon diatap rumah warga di Desa Tegalagung Kecamatan Semanding
"31 Des 2024, 09:41",ular di rumah warga,https://www.lapor.go.id/laporan/detil/ular-di-rumah-warga-202412310941131735612873117,Bantuan evakuasi ular di salah satu rumah warga di Desa Sugiharjo Kecamatan Merakurak
"31 Des 2024, 09:38",evakuasi ular di rumah warga,https://www.lapor.go.id/laporan/detil/evakuasi-ular-di-rumah-warga-202412310938371735612717317,Laporan bantuan evakuasi ular di salah satu rumah warga di Desa Panyuran Kecamatan Palang
"31 Des 2024, 09:32",ular pyton di kandang angsa,https://www.lapor.go.id/laporan/detil/ular-pyton-di-kandang-angsa-202412310932421735612362721,Laporan permohonan evakuasi ular pyton Dari warga di Desa Sawahan Kecamatan Rengel yang berada di Kandang Angsa Dengan Panjang +/- 3.5 m.
"31 Des 2024, 09:30",evakuasi ular di kandang ayam,https://www.lapor.go.id/laporan/detil/evakuasi-ular-di-kandang-ayam-202412310930431735612243428,Laporan dari warga di Desa Mulyoagung Kecamatan Singgahan bahwa ada Ular pyton berukuran panjang sekitar 3 meter yang berada di kandang ayam Bapak Sumakin Ular pyton tersebut meresahkan aktifitas pemilik rumah dan warga sekitar
"31 Des 2024, 09:26",sarang tawon,https://www.lapor.go.id/laporan/detil/sarang-tawon-202412310926411735612001203,Laporan permohonan pembasmian sarang tawon avinis dari salah satu warga di Desa Bader Kecamatan Jatirogo yang berada atap dapur dan atap ruang tamu.
"31 Des 2024, 09:24",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202412310924391735611879643,Permintaan bantuan evakuasi ular di dapur rumah warga di Desa Sumberejo Kecamatan Rengel
"31 Des 2024, 09:22",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202412310922411735611761057,Laporan permohonan evakuasi ular Piton dari warga di Desa Ngrayung Kecamatan Plumpang yang berada di samping rumah Dengan panjang  +/- 2.5M.
"31 Des 2024, 09:20",evakuasi ular di rumah warga,https://www.lapor.go.id/laporan/detil/evakuasi-ular-di-rumah-warga-202412310920431735611643731,Laporan permintaan evakuasi hewan liar (ular) yg berada di atas rumah warga di Desa Sokosari Kecamatan Soko
"31 Des 2024, 02:18",Ular yang meresahkan warga,https://www.lapor.go.id/laporan/detil/ular-yang-meresahkan-warga-202412310918451735611525035,Laporan ditemukan ular di semak semak di salah satu rumah warga di Desa Sumberejo Kecamatan Rengel. Tolong bantuannya di evakuasi
"30 Des 2024, 03:33",sarang tawon yang meresahkan,https://www.lapor.go.id/laporan/detil/sarang-tawon-yang-meresahkan-202412301033021735529582733,Mohon bantuan untuk mengusir tawon yang ada di atap rumah warga di Desa Glondonggede Kecamatan Tambakboyo
"30 Des 2024, 03:29",evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202412301029271735529367251,"Laporan terdapat sarang tawon di Masjid Al-Ihsan Kelurahan Sidomulyo Kecamatan Tuban, Mohon dievakuasi"
"30 Des 2024, 03:25",sarang tawon meresahkan,https://www.lapor.go.id/laporan/detil/sarang-tawon-meresahkan-202412301025441735529144305,"Terdapat sarang tawon yang meresahkan warga di Desa Tasikharjo Kecamatan Jenu, Mohon untuk dievakuasi"
"30 Des 2024, 03:23",evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202412301023281735529008570,Laporan permohonan evakuasi sarang tawon afinis dari warga di Desa Karang Tinoto Kecamatan Rengel yg berada di atas rumahnya
"30 Des 2024, 03:21",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202412301021191735528879917,"Laporan dari salah satu warga di Kelurahan Mondokan Kecamatan Tuban bahwa ada ular phyton  3,5 m dengan berat sekitar 8  Kg yg berada dikandang ternaknya"
"30 Des 2024, 03:19",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202412301019261735528766692,Tolong bantuannya evakuasi ular di Kelurahan Karangsari Kecamatan Tuban
"30 Des 2024, 03:17",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202412301017541735528674168,Mohon bantuan untuk mengevakuasi ular di Kelurahan Latsari Kecamatan Tuban
"30 Des 2024, 03:16",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202412301016091735528569494,Laporan dari warga di Desa Dingil Kecamatan Jatirogo untuk melakukan evakuasi ular piton
"30 Des 2024, 03:14",evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202412301014181735528458221,Evakuasi sarang tawon di rumah warga di Kelurahan Ronggomulyo Kecamatan Tuban
"30 Des 2024, 10:12",evakuasi Cincin,https://www.lapor.go.id/laporan/detil/evakuasi-cincin-202412301012381735528358500,"Bantuan untuk melepaskan jari yang masuk di lubang kunci pintu, keterangan pelapor ketika di kelas dia bermain-main memasukkan jari manisnya ke lubang kunci pintu dan tersangkut, beberapa temannya sudah mencoba untuk mengeluarkannya tetapi tidak bisa. Kemudian dengan ijin gurunya mereka ke Pos Damkar untuk meminta bantuan mengevakuasi jari yang masuk di lubang pintu tersebut"
"30 Des 2024, 10:10",gangguan tawon,https://www.lapor.go.id/laporan/detil/gangguan-tawon-202412301010061735528206574,Laporan evakuasi gangguan hewan liar (tawon vespa affinis) berdiameter 25 cm. Yg berada di atas atap teras rumah warga di Desa Ngadirejo Kecamatan Rengel
"30 Des 2024, 10:08",evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202412301008251735528105669,"Laporan gangguan hewan liar (Tawon Vespa Affinis) berdiameter +- 35 cm dari Guru SDN BANJARARUM II Kecamatan Rengel, yang berada di atap ruang guru SDN tersebut"
"30 Des 2024, 10:05",evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202412301005101735527910310,Evakuasi sarang tawon di salah satu rumah warga di Desa Sendanghaji Kecamatan Merakurak yang meresahkan warga
"30 Des 2024, 10:00",kebakaran akibat kebocoran gas,https://www.lapor.go.id/laporan/detil/kebakaran-akibat-kebocoran-gas-202412301000391735527639512,Kebakaran akibat Kebocoran gas LPG yang merembet ke plafon di rumah warga di Kelurahan Latsari Kecamatan Tuban
"30 Des 2024, 09:58",Kebakaran Rumah Warga,https://www.lapor.go.id/laporan/detil/kebakaran-rumah-warga-202412300958291735527509756,Tungku Pawon yang terbakar dan merambat ke dinding kayu di salah satu rumah warga di Desa Gesing Kecamatan Semanding
"30 Des 2024, 09:56",Kebakaran akibat korsleting listrik,https://www.lapor.go.id/laporan/detil/kebakaran-akibat-korsleting-listrik-202412300956351735527395958,Konsleting Lampu pojokan kamar yang merembet ke kasur dan plafon rumah warga di Kelurahan Latsari Kecamatan Tuban
"30 Des 2024, 09:54",Kebakaran Korsleting Listrik,https://www.lapor.go.id/laporan/detil/kebakaran-korsleting-listrik-202412300954471735527287848,"Kebakaran di salah satu rumah warga di Ds. Besowo Rt. 001 Rw. 002 Kec. Jatirogo, Kab.Tuban diduga kebakaran terjadi akibat konsleting kabel listrik yang berada di rangka atap rumah"
"30 Des 2024, 09:51",Kebakaran Korsleting Listrik,https://www.lapor.go.id/laporan/detil/kebakaran-korsleting-listrik-202412300951451735527105923,"Kebakaran rumah milik warga di desa TLogoagung kec bancar kab tuban, yang diduga karena konseting listrik, asal mula kejadian saksi melihat api yang menyala di stok kotak meteran listrik"
"30 Des 2024, 09:48",Selang gas Bocor,https://www.lapor.go.id/laporan/detil/selang-gas-bocor-202412300948131735526893143,"Mohon dibantu Kebakaran akibat selang gas bocor saat memasak di rumah warga di Kecamatan Bangilan. Karena rumah 70% terbuat dari kayu, api cepat menjalar kebagian rumah yang lain hingga membakar semua bagian rumah."
"23 Des 2024, 03:15",Hp tercebur sumur,https://www.lapor.go.id/laporan/detil/hp-tercebur-sumur-202412231015051734923705039,Laporan dari warga di Desa Gemanting Kecamatan Semanding Hp korban tercebur sumur dan meminta bantuan damkar untuk mengambil Hp tersebut
"23 Des 2024, 03:10",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202412231010341734923434626,Pos mako menerima laporan permohonan evakuasi ular Dari warga di Kelurahan Karang Kecamatan Semanding
"23 Des 2024, 03:07",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202412231007381734923258609,Pos mako menerima laporan permohonan evakuasi ular Dari warga di Kelurahan Sendangharjo Kecamatan Tuban yang berada di salah satu rumah warga.
"23 Des 2024, 03:04",ular pyton,https://www.lapor.go.id/laporan/detil/ular-pyton-202412231004461734923086498,"Pos mako menerima laporan permohonan evakuasi ular Pyton Dari warga di Kelurahan Perbon Kecamatan Tuban yang berada di kandang bebek samping rumah waga  Dengan Panjang +/- 3,5  m."
"23 Des 2024, 03:02",evakuasi ular phyton,https://www.lapor.go.id/laporan/detil/evakuasi-ular-phyton-202412231002511734922971591,Pos Pemadam Kebakaran singgahan menerima laporan permohonan evakuasi Ular pyton yang berada dibelakang rumah warga di Desa Ngawun Kecamatan Parengan yang  menyebabkan Keresahan Bagi Keluarga dan Warga sekitar.
"23 Des 2024, 03:00",evakuasi sarang tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202412231000501734922850715,"Pos Pemadam Kebakaran Jatirogo menerima laporan permohonan evakuasi Sarang Tawon Berdiameter 60cm  dari salah satu guru  yang berada di pohon nangka belakang RA Muslimat NU 04 Santren Jalan Raya Bangilan No. 12 Desa Banjarworo Kecamatan Bangilan Kabupaten Tuban Sarang Tawon menyebabkan Keresahan Bagi Guru, murid dan Warga sekitar."
"23 Des 2024, 02:57",Evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202412230957051734922625174,Pelapor datang ke pos singgahan melaporkan adanya ular di rumah warga di Desa Mulayoagung Kecamatan Singgahan
"23 Des 2024, 02:55",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202412230955061734922506952,Menerima laporan evakuasi ular di Mondokan Kecamatan Tuban
"23 Des 2024, 02:50",Sarang tawon,https://www.lapor.go.id/laporan/detil/sarang-tawon-202412230951001734922260653,Laporan bahwa ada sarang tawon affinis di atap rumah warga di Desa Borehbangle Kecamatan Merakurak dan meminta bantuan Satpol PP dan Damkar Tuban untuk evakuasi
"23 Des 2024, 02:47",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202412230947521734922072717,laporan dari Ibu ITA KRISTIANI ( Redkar ) bahwa ada Ular Koros / ular kayu yang berada halaman SDN SIDOMULYO
"28 Nov 2024, 10:43",Bantuan Pelepasan Cincin,https://www.lapor.go.id/laporan/detil/bantuan-pelepasan-cincin-202411281043391732765419100,Permohonan bantuan pelepasan cincin dari warga Desa Wotsogo Kecamatan Jatirogo yang datang langsung ke Pos Damkar Jatirogo
"28 Nov 2024, 10:41",Sapi masuk sumur,https://www.lapor.go.id/laporan/detil/sapi-masuk-sumur-202411281041311732765291081,Laporan permohonan evakuasi sapi masuk dalam sumur milik warga di Desa Sidotentrem Kecamatan Bnagilan dengan kedalaman sumur +- 10 meter
"28 Nov 2024, 10:38",Evakuasi Anting,https://www.lapor.go.id/laporan/detil/evakuasi-anting-202411281038381732765118157,"Laporan oleh salah satu warga di Desa Banjarworo Kecamatan Bangilan memohon bantuan untuk melepaskan Anting Emas di telingga sebelah kanan. Anting tersebut sudah tersangkut 2 hari, susah dilepas dan daun telingga sudah mulai membengkak. Yang bersangkutan sudah mencoba untuk melepasnya sendiri dan dibantu oleh anak dan suaminya, namun hasilnya belum bisa terlepas dan menambah luka. Sehingga pelapor meminta bantuan Tim Damkar untuk membantu melepaskan anting tersebut"
"28 Nov 2024, 10:35",Evakuasi Ayam Tercebur Sumur,https://www.lapor.go.id/laporan/detil/evakuasi-ayam-tercebur-sumur-202411281035351732764935948,Laporan permohonan evakuasi ayam kecebur sumur di Kelurahan Doromukti Kecamatan Tuban
"28 Nov 2024, 10:33",Evakuasi cincin,https://www.lapor.go.id/laporan/detil/evakuasi-cincin-202411281033291732764809722,Permohonan bantuan evakuasi pelepasan cincin yang ada dijari tengah sebelah tangan salah satu warga di Kelurahan Kutorejo Kecamatan Tuban yang setelah beberapa hari jari tengah sebelah kanan mengalami pembengkakan
"28 Nov 2024, 10:31",Evakuasi anak terkunci di kamar,https://www.lapor.go.id/laporan/detil/evakuasi-anak-terkunci-di-kamar-202411281031261732764686617,Laporan dari bapak salah satu warga di Desa Penambangan Kecamatan Semanding bahwa anaknya yg berusia  8 tahun terkunci di dalam kamar karena kunci kamar rusak dan patah
"28 Nov 2024, 10:28",pelepasan cincin,https://www.lapor.go.id/laporan/detil/pelepasan-cincin-202411281028361732764516012,Permohonan pelepasan cincin di jari salah satu warga di Desa Jatiklabang Kecamatan Jatirogo yang susah dilepas
"28 Nov 2024, 10:26",bantuan evakuasi handphone yang tercebur di selokan,https://www.lapor.go.id/laporan/detil/bantuan-evakuasi-handphone-yang-tercebur-di-selokan-202411281026081732764368604,Mohon bantuan dari warga di Kelurahan Latsari Kecamatan Tuban bahwa pada saat jogging hp terjatuh di selokan pinggir jalan
"28 Nov 2024, 10:21",Bantuan pengambilan Hp yang tercebur di sumur,https://www.lapor.go.id/laporan/detil/bantuan-pengambilan-hp-yang-tercebur-di-sumur-202411281021371732764097731,Terdapat laporan dari warga di Desa Gemanting Kecamatan Semanding yang melaporkan Hp tercebur ke sumur dan meminta bantuan evakuasi
"28 Nov 2024, 10:18",Pelepasan Cincin,https://www.lapor.go.id/laporan/detil/pelepasan-cincin-202411281018261732763906906,Permohonan bantuan pelepasan cincin dari Santri Ponpes KMI Assalam Putri Bangilan melalui Perangkat Desa Kedungharjo Kecamatan Bangilan
"28 Nov 2024, 3:14",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411281014591732763699570,Terdapat ular masuk rumah warga di Desa Sumurgung Kabupaten Tuban
"28 Nov 2024, 3:13",evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411281013311732763611448,Terdapat laporan dari warga di Desa Prunggahan Kecamatan Semanding keberadaan ular di rumah warga
"28 Nov 2024, 3:11",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411281011361732763496898,Terdapat laporan dari warga di Kelurahan Sidorejo Kecamatan Tuban bahwa terdapat ular masuk di dapur rumah warga
"28 Nov 2024, 3:09",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411281009321732763372237,Terdapat laporan dari warga di Kelurahan Karang Kecamatan Semanding bahwa terdapat ular masuk di rumah warga
"28 Nov 2024, 3:07",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411281007441732763264347,Terdapat laporan dari warga di Kelurahan Sendangharjo Kecamatan Tuban terdapat ular masuk di rumah warga
"28 Nov 2024, 3:05",Evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411281005521732763152022,Laporan ular yang berada di kandang ayam milik warga di Desa Ngawun Kecamatan Parengan
"28 Nov 2024, 3:03",Evakuasi Ular Phyton,https://www.lapor.go.id/laporan/detil/evakuasi-ular-phyton-202411281003491732763029891,Laporan permohonan evakuasi ular piton dari Bapak warga di Desa Kedungmulyo Kecamatan Bangilan yang berada di Kandang Ayam Miliknya dan telah melilit dua ekor ayam hingga mati.
"28 Nov 2024, 2:56",Evakuasi Sarang Tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202411280956351732762595258,Melaporkan permohonan pembasmian sarang tawon yang berada di atap Rumah warga di Desa Prambontergayang Kecamatan Soko yang berdiameter ()40 cm yang membuat resah pemilik rumah dan masyarakat sekitar
"28 Nov 2024, 2:54",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280954581732762498681,Laporan permohonan evakuasi 3 ekor ular Koros Dari warga di Desa Sandingrowo Kecamatan Soko yang berada di Belakang Warung Bakso Dengan Panjang  70cm
"28 Nov 2024, 2:53",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280953201732762400128,Laporan dari warga di Lingkungan Jarkali Kecamatan Semanding bahwa ada ular di dalam rumahnya dan meminta bantuan Damkar pos mako untuk evakuasi ular tersebut
"28 Nov 2024, 2:51",Evakuasi Kucing Terjepit,https://www.lapor.go.id/laporan/detil/evakuasi-kucing-terjepit-202411280951321732762292256,laporan dari warga di Kelurahan Mondokan Kecamatan Tuban bahwa terdapat kucing terjepit di dalam mesin kap mobil dan meminta bantuan Damkar untuk evakuasi kucing tersebut
"28 Nov 2024, 2:49",Evakuasi Ular Cobra,https://www.lapor.go.id/laporan/detil/evakuasi-ular-cobra-202411280949491732762189053,Laporan permohonan evakuasi ular cobra dari warga di Kelurahan Perbon Kecamatan Tuban
"28 Nov 2024, 2:48",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280948071732762087840,Terdapat laporan dari salah satu warga di Desa Sumberejo Kecamatan Rengel terdapat ular yang masuk ke kandang ayam warga
"28 Nov 2024, 2:45",Evakuasi Tawon,https://www.lapor.go.id/laporan/detil/evakuasi-tawon-202411280945481732761948212,Laporan permohonan pembasmian sarang tawon yang berada di atas pohon bambu yang berdiameter ()30 cm di Desa Bangunrejo Kecamatan Soko yang membuat resah masyarakat sekitar
"28 Nov 2024, 2:43",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280943071732761787176,Laporan dari warga di Desa Sugiharjo Kecamatan Tuban bahwa ada ular di dalam rumah yang meresahkan pemilik rumah dan warga
"28 Nov 2024, 2:37",Evakuasi Sarang Tawon,https://www.lapor.go.id/laporan/detil/evakuasi-sarang-tawon-202411280937431732761463883,Laporan bahwa terdapat sarang tawon di salah satu sekolah di Kelurahan Perbon Kecamatan Tuban yang meresahkan guru dan siswa sehingga melaporkan kepada Satpol PP dan Damkar
"28 Nov 2024, 2:35",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280935161732761316767,Terdapat laporan dari warga di Desa Kebonharjo Kecamatan Jatirogo berada di salah satu rumah warga
"28 Nov 2024, 2:32",Evakuasi Biawak,https://www.lapor.go.id/laporan/detil/evakuasi-biawak-202411280932451732761165411,Laporan dari warga di Kelurahan Perbon Kecamatan Tuban bahwa ada biawak di dapurnya meminta bantuan damkar untuk evakuasi biawak tersebut
"28 Nov 2024, 2:29",Evakuasi Ular Cobra,https://www.lapor.go.id/laporan/detil/evakuasi-ular-cobra-202411280929381732760978178,Laporan permohonan evakuasi ular Cobra Dari warga di Desa Ngadirejo Kecamatan Rengel yang berada di kandang ayam Dengan Panjang  1m
"28 Nov 2024, 2:27",Evakuasi Ular Phyton,https://www.lapor.go.id/laporan/detil/evakuasi-ular-phyton-202411280927341732760854220,Terdapat Laporan permohonan evakuasi ular pyton Dari warga di Desa Rengel Kecamatan Rengel yang berada di Atap Rumah Dengan Panjang  3 m
"28 Nov 2024, 2:25",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280925091732760709324,Terdapat ular di salah satu rumah warga di Desa Kedungjambe Kecamatan Singgahan
"28 Nov 2024, 2:22",Evakuasi Ular Phyton,https://www.lapor.go.id/laporan/detil/evakuasi-ular-phyton-202411280922551732760575328,Laporan permohonan evakuasi Ular pyton yang berada dibelakang rumah warga di Desa Mulyoagung Kecamatan Singgahan yang  menyebabkan Keresahan Bagi Keluarga dan Warga sekitar.
"28 Nov 2024, 2:12",Evakuasi Ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280912161732759936199,Terdapat ular masuk di salah satu rumah warga di Desa Sugiharjo Kecamatan Tuban yang membuat pemilik rumah ketakutan
"28 Nov 2024, 2:04",Evakuasi ular,https://www.lapor.go.id/laporan/detil/evakuasi-ular-202411280904491732759489403,laporan permohonan evakuasi ular koros / ular kayu dari warga di Desa Sadang Kecamatan Jatirogo yang berada di Rumah Miliknya
"28 Nov 2024, 1:57",Kebakaran Pemukiman Warga,https://www.lapor.go.id/laporan/detil/kebakaran-pemukiman-warga-202411280857041732759024673,Terjadi kebakaran di pemukiman warga di Desa Karangagung Kecamatan Palang akibat kelalaian salah satu warga yang membakar sisa pembakaran sampah
"28 Nov 2024, 1:50",Kebakaran Kandang,https://www.lapor.go.id/laporan/detil/kebakaran-kandang-202411280850401732758640649,Terjadi kebakaran disebabkan bediang yang merembet ke tumpukan jerami dan merembet ke kandang salah satu warga di Desa Glodog Kecamatan Palang
"28 Nov 2024, 1:46",Kebakaran tempat jualan warga,https://www.lapor.go.id/laporan/detil/kebakaran-tempat-jualan-warga-202411280846521732758412299,Terjadi Konsleting listrik yang menyebabkan kebakaran dan merambat tempat jualan warga di Desa Sadang Kecamatan Jatirogo
"28 Nov 2024, 1:44",Kabel internet terbakar,https://www.lapor.go.id/laporan/detil/kabel-internet-terbakar-202411280844371732758277616,"Terjadi kebakaran akibat Kabel internet menempel dengan kabel listrik warga yang mengakibatan kabel tebakar yang terdapat di atap rumah salah satu warga di Kelurahan Kebonsari Kecamatan Tuban, kemudian pelapor melaporkan kejadian tersebut dan meminta bantuan tim damkar"
"28 Nov 2024, 1:41",Kebakaran Kandang,https://www.lapor.go.id/laporan/detil/kebakaran-kandang-202411280841561732758116151,Terjadi Kebakaran di kandang salah satu warga di Desa Ngadirejo Kecamatan Rengel
"28 Nov 2024, 1:39",Kebakaran Rumpun Bambu,https://www.lapor.go.id/laporan/detil/kebakaran-rumpun-bambu-202411280839151732757955784,"Terjadi kebakaran rumpun bambu (barongan) yang ada di Dusun Krajan Desa Gesing Yang di duga kebakaran berasal dari bakar sampah lalu menyambar rumpun bambu yang berdekatan , kemudian api sangat besar membuat warga panik karna berdekatan dengan rumah warga."
"31 Okt 2024, 02:25",kebakaran lahan kosong,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-kosong-202410310925481730341548337,Terjadi kebakaran lahan yg dekat dgn pemukiman warga & tempat pembuangan sampah di Desa Rengel Kecamatan Rengel
"31 Okt 2024, 02:23",kebakaran di perumahan,https://www.lapor.go.id/laporan/detil/kebakaran-di-perumahan-202410310923071730341387425,Tolong dibantu memadamkan api karena kebakaran akibat korsleting listrik di Perumahan warga di Desa Sendang Kecamatan Senori
"31 Okt 2024, 02:19",kebakaran lahan kosong,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-kosong-202410310919211730341161473,Mohon dibantu telah terjadi kebakaran lahan kosong di desa sugiharjo sehingga mohon untuk melakukan pemadaman
"31 Okt 2024, 02:16",kebakaran lahan kosong,https://www.lapor.go.id/laporan/detil/kebakaran-lahan-kosong-202410310916271730340987410,"Mohon dibantu terjadi kebakaran di lahan kosong di Desa Tegalbang Kecamatan Palang, warga yg membakar sampah lalu merembet ke tumpukan sampah kulit Siwalan kering , warga sudah berupaya melakukkan pemadaman namun api masih menyala"
"31 Okt 2024, 02:12",kebakaran tempat usaha,https://www.lapor.go.id/laporan/detil/kebakaran-tempat-usaha-202410310912421730340762528,"Mohon bantuan pemadam kebakaran, terjadi kebakaran di tempat usaha milik warga di Desa trutup dsn. Talon kec. Plumpang"
